Lower Case,Remove Stop Words,Stem,Test Size,Max Features,N-gram Range,TF,IDF,TFIDF,Accuracy,Functional Precision,Functional Recall,Functional F1-Score,Functional Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support
True,False,False,0.3,1000,(1 2),False,False,False,97.4234503360717,0.9699021820917983,0.9824695121951219,0.9761453994698976,1312,0.6,0.5,0.5454545454545454,12,0.9904761904761905,0.9976019184652278,0.994026284348865,417,0.9985754985754985,1.0,0.9992872416250891,701,0.8165137614678899,0.6953125,0.7510548523206751,128
True,False,False,0.3,1000,(1 2),True,False,False,97.4234503360717,0.9719557195571956,0.981371087928465,0.9766407119021134,1342,0.375,0.6,0.4615384615384615,5,0.9952038369304557,0.9975961538461539,0.9963985594237696,416,0.9970282317979198,1.0,0.9985119047619048,671,0.7962962962962963,0.688,0.7381974248927038,125
True,False,False,0.3,1000,(1 2),False,False,True,97.53547423450335,0.9719484457922669,0.9823754789272031,0.9771341463414636,1305,0.125,1.0,0.2222222222222222,1,0.9929577464788732,0.9976415094339622,0.9952941176470589,424,1.0,0.9971387696709585,0.9985673352435529,699,0.8288288288288288,0.7076923076923077,0.7634854771784232,130
True,False,False,0.3,1000,(1 3),False,False,False,97.49813293502613,0.975775927327782,0.9750378214826021,0.9754067347710934,1322,0.7777777777777778,0.875,0.823529411764706,8,0.9904534606205251,1.0,0.9952038369304557,415,1.0,0.9985775248933144,0.9992882562277581,703,0.7410714285714286,0.7345132743362832,0.7377777777777778,113
True,False,False,0.3,1000,(1 3),True,False,False,97.4234503360717,0.9690493736182756,0.9820761762509336,0.975519287833828,1339,0.2857142857142857,0.4,0.3333333333333333,5,0.9976190476190476,0.9976190476190476,0.9976190476190476,420,1.0,1.0,1.0,661,0.8148148148148148,0.6821705426356589,0.7426160337552743,129
True,False,False,0.3,1000,(1 3),False,False,True,97.64749813293503,0.9716908951798011,0.98145285935085,0.9765474817377932,1294,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.9957716701902748,0.9936708860759493,0.9947201689545934,474,1.0,1.0,1.0,657,0.7904761904761904,0.7033898305084746,0.7443946188340806,118
True,False,False,0.3,5000,(1 1),False,False,False,97.64749813293503,0.9737237237237237,0.981089258698941,0.9773926149208741,1322,0.375,0.42857142857142855,0.39999999999999997,7,0.9953917050691244,1.0,0.997690531177829,432,0.9984871406959153,1.0,0.9992429977289932,660,0.8290598290598291,0.751937984496124,0.7886178861788617,129
True,False,False,0.3,5000,(1 1),True,False,False,97.61015683345781,0.9767964071856288,0.9782608695652174,0.9775280898876404,1334,0.5,0.75,0.6,4,0.9928909952606635,0.9976190476190476,0.995249406175772,420,0.9985141158989599,1.0,0.9992565055762082,672,0.7815126050420168,0.744,0.7622950819672131,125
True,False,False,0.3,5000,(1 1),False,False,True,97.57281553398059,0.96996336996337,0.9843866171003718,0.9771217712177122,1345,0.6923076923076923,0.75,0.7199999999999999,12,1.0,0.9977628635346756,0.9988801791713325,447,1.0,1.0,1.0,629,0.8148148148148148,0.6929133858267716,0.748936170212766,127
True,False,False,0.3,5000,(1 2),False,False,False,97.34876773711724,0.9707016191210486,0.97900466562986,0.9748354626403407,1286,0.5,0.8571428571428571,0.631578947368421,7,0.9976019184652278,0.9976019184652278,0.9976019184652278,417,0.9986168741355463,0.9986168741355463,0.9986168741355463,723,0.7876106194690266,0.689922480620155,0.7355371900826446,129
True,False,False,0.3,5000,(1 2),True,False,False,97.4234503360717,0.9683018867924529,0.9846508058326938,0.9764079147640792,1303,0.6363636363636364,0.6363636363636364,0.6363636363636364,11,0.9954853273137697,1.0,0.9977375565610859,441,0.9984894259818731,0.9984894259818731,0.9984894259818731,662,0.8198198198198198,0.674074074074074,0.7398373983739837,135
True,False,False,0.3,5000,(1 2),False,False,True,97.0873786407767,0.9691497366440933,0.976497346474602,0.9728096676737161,1319,0.375,0.6,0.4615384615384615,10,0.9864864864864865,0.9977220956719818,0.9920724801812004,439,1.0,1.0,1.0,651,0.8189655172413793,0.6985294117647058,0.7539682539682541,136
True,False,False,0.3,5000,(1 3),False,False,False,97.01269604182225,0.9649122807017544,0.9791021671826625,0.9719554360353438,1292,0.375,0.42857142857142855,0.39999999999999997,7,0.9929906542056075,0.9953161592505855,0.9941520467836257,427,1.0,0.9985652797704447,0.9992821249102656,697,0.7706422018348624,0.6511627906976745,0.7058823529411765,129
True,False,False,0.3,5000,(1 3),True,False,False,97.7968633308439,0.9775617053103964,0.9827067669172932,0.980127484064492,1330,0.6,0.8571428571428571,0.7058823529411764,7,0.9975308641975309,0.9975308641975309,0.9975308641975309,405,1.0,0.9985754985754985,0.9992872416250891,702,0.7894736842105263,0.7317073170731707,0.7594936708860759,123
True,False,False,0.3,5000,(1 3),False,False,True,97.0873786407767,0.9635687732342008,0.9803328290468987,0.9718785151856018,1322,1.0,0.46153846153846156,0.631578947368421,13,0.988558352402746,1.0,0.9942462600690449,432,1.0,1.0,1.0,660,0.7692307692307693,0.6451612903225806,0.7017543859649122,124
True,False,False,0.35,1000,(1 1),False,False,False,97.68483943241225,0.975968992248062,0.9767261442979054,0.9763474214811944,1289,0.8333333333333334,0.8333333333333334,0.8333333333333334,6,1.0,0.9977628635346756,0.9988801791713325,447,1.0,1.0,1.0,677,0.781021897810219,0.7867647058823529,0.783882783882784,136
True,False,False,0.35,1000,(1 1),True,False,False,97.64749813293503,0.9715821812596006,0.9806201550387597,0.9760802469135802,1290,0.6,0.42857142857142855,0.5,7,0.9953051643192489,0.9976470588235294,0.9964747356051704,425,0.9985775248933144,0.9985775248933144,0.9985775248933144,703,0.8173913043478261,0.746031746031746,0.7800829875518672,126
True,False,False,0.35,1000,(1 1),False,False,True,97.61015683345781,0.9772058823529411,0.9800884955752213,0.9786450662739323,1356,0.2727272727272727,0.75,0.39999999999999997,4,0.9904306220095693,1.0,0.9951923076923077,414,1.0,0.9985228951255539,0.999260901699926,677,0.8037383177570093,0.7107438016528925,0.7543859649122806,121
True,False,False,0.35,1000,(1 2),False,False,False,97.87154592979836,0.9671104150352389,0.988791032826261,0.9778305621536025,1249,0.875,0.875,0.875,8,0.9935622317596566,1.0,0.9967707212055974,463,1.0,0.9985815602836879,0.9992902767920511,705,0.8962264150943396,0.7037037037037037,0.7883817427385891,135
True,False,False,0.35,1000,(1 2),True,False,False,97.49813293502613,0.9680059523809523,0.9848599545798638,0.9763602251407129,1321,0.8571428571428571,0.6666666666666666,0.75,9,1.0,0.9976019184652278,0.9987995198079231,417,1.0,0.9985052316890882,0.9992520568436799,669,0.8188976377952756,0.7172413793103448,0.7647058823529411,145
