Lower Case,Remove Stop Words,Stem,Test Size,Max Features,N-gram Range,TF,IDF,TFIDF,Accuracy,Functional-Method Precision,Functional-Method Recall,Functional-Method F1-Score,Functional-Method Support,Functional-Module Precision,Functional-Module Recall,Functional-Module F1-Score,Functional-Module Support,Functional-Inline Precision,Functional-Inline Recall,Functional-Inline F1-Score,Functional-Inline Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support
True,True,False,0.25,1000,(1 2),False,False,True,93.87602688573563,0.9610027855153204,0.9504132231404959,0.9556786703601109,726,0.8047619047619048,0.771689497716895,0.7878787878787878,219,0.8685446009389671,0.9002433090024331,0.884109916367981,411,0.47058823529411764,0.8888888888888888,0.6153846153846153,9,0.995260663507109,0.997624703087886,0.9964412811387899,421,0.9984544049459042,1.0,0.9992266047950503,646,0.7768595041322314,0.734375,0.755020080321285,128
True,True,False,0.25,1000,(1 3),False,False,False,93.80134428678119,0.9584527220630372,0.9529914529914529,0.9557142857142856,702,0.8565217391304348,0.7725490196078432,0.8123711340206187,255,0.8218527315914489,0.9105263157894737,0.8639200998751561,380,0.5,0.7142857142857143,0.588235294117647,7,0.9927710843373494,0.9975786924939467,0.9951690821256038,413,0.9985207100591716,0.9985207100591716,0.9985207100591716,676,0.7959183673469388,0.6782608695652174,0.7323943661971831,115
True,True,False,0.25,1000,(1 3),True,False,False,93.95070948469007,0.9590973201692524,0.9457579972183588,0.9523809523809524,719,0.8291666666666667,0.7896825396825397,0.8089430894308943,252,0.8598574821852731,0.8960396039603961,0.8775757575757575,404,0.46153846153846156,0.8571428571428571,0.6,7,0.9953917050691244,1.0,0.997690531177829,432,1.0,1.0,1.0,638,0.7964601769911505,0.7692307692307693,0.782608695652174,117
True,True,False,0.25,1000,(1 3),False,False,True,93.95070948469007,0.9596899224806201,0.9493865030674846,0.9545104086353122,652,0.8318181818181818,0.782051282051282,0.8061674008810571,234,0.8514412416851441,0.9056603773584906,0.8777142857142858,424,0.4444444444444444,0.8,0.5714285714285714,5,0.9933628318584071,1.0,0.9966703662597115,449,0.9985358711566618,0.9985358711566618,0.9985358711566618,683,0.7909090909090909,0.7131147540983607,0.75,122
True,True,False,0.25,5000,(1 1),False,False,False,93.05451829723674,0.958904109589041,0.9431137724550899,0.950943396226415,668,0.8106995884773662,0.7576923076923077,0.783300198807157,260,0.8091787439613527,0.8862433862433863,0.8459595959595959,378,0.75,0.6666666666666666,0.7058823529411765,9,0.9855769230769231,1.0,0.9927360774818402,410,0.9985652797704447,0.9985652797704447,0.9985652797704447,697,0.7641509433962265,0.6864406779661016,0.7232142857142857,118
True,True,False,0.25,5000,(1 1),True,False,False,94.36146377893951,0.9579710144927536,0.9565846599131693,0.9572773352643011,691,0.8739130434782608,0.7760617760617761,0.8220858895705521,259,0.84688995215311,0.910025706940874,0.8773234200743494,389,0.6923076923076923,0.9,0.7826086956521738,10,0.9975786924939467,1.0,0.9987878787878788,412,1.0,1.0,1.0,695,0.7714285714285715,0.75,0.7605633802816902,108
True,True,False,0.25,5000,(1 1),False,False,True,93.83868558625839,0.962852897473997,0.9404934687953556,0.9515418502202644,689,0.8153153153153153,0.7735042735042735,0.793859649122807,234,0.8444976076555024,0.9121447028423773,0.8770186335403727,387,0.6666666666666666,0.8,0.7272727272727272,10,0.9927536231884058,1.0,0.9963636363636363,411,0.9985380116959064,0.9985380116959064,0.9985380116959064,684,0.7903225806451613,0.7538461538461538,0.7716535433070866,130
True,True,False,0.25,5000,(1 2),False,False,False,93.35324869305451,0.9700149925037481,0.9417758369723436,0.9556868537666174,687,0.8151658767772512,0.7350427350427351,0.7730337078651686,234,0.8059701492537313,0.9219512195121952,0.8600682593856656,410,0.5333333333333333,0.8888888888888888,0.6666666666666667,9,0.9952380952380953,1.0,0.9976133651551313,418,0.9984871406959153,0.9984871406959153,0.9984871406959153,661,0.8629032258064516,0.722972972972973,0.786764705882353,148
True,True,False,0.25,5000,(1 2),True,False,False,93.09185959671396,0.9616519174041298,0.932761087267525,0.9469862018881627,699,0.7799227799227799,0.7984189723320159,0.7890625,253,0.8229665071770335,0.8958333333333334,0.85785536159601,384,0.5333333333333333,0.8,0.64,10,0.9927536231884058,1.0,0.9963636363636363,411,0.9985228951255539,1.0,0.999260901699926,676,0.8282828282828283,0.6456692913385826,0.7256637168141592,127
True,True,False,0.25,5000,(1 2),False,False,True,93.6519790888723,0.9693721286370597,0.9590909090909091,0.9642041127189642,660,0.8278688524590164,0.7565543071161048,0.7906066536203522,267,0.825,0.9260204081632653,0.8725961538461537,392,0.6666666666666666,0.5,0.5714285714285715,8,0.9885844748858448,0.9976958525345622,0.9931192660550459,434,1.0,0.9985141158989599,0.9992565055762082,673,0.7909090909090909,0.6796875,0.7310924369747899,128
True,True,False,0.25,5000,(1 3),False,False,False,93.09185959671396,0.9447674418604651,0.9461426491994177,0.9454545454545454,687,0.8428571428571429,0.7023809523809523,0.7662337662337663,252,0.8073394495412844,0.9214659685863874,0.8606356968215157,382,0.5555555555555556,0.5,0.5263157894736842,10,0.9931192660550459,0.9976958525345622,0.9954022988505747,434,1.0,1.0,1.0,683,0.7864077669902912,0.6864406779661016,0.7330316742081447,118
True,True,False,0.25,5000,(1 3),True,False,False,93.68932038834951,0.9671150971599403,0.9390420899854862,0.9528718703976435,689,0.8193832599118943,0.7815126050420168,0.8,238,0.8302325581395349,0.9015151515151515,0.864406779661017,396,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.9830097087378641,1.0,0.9914320685434517,405,0.9985795454545454,0.9985795454545454,0.9985795454545454,704,0.8037383177570093,0.7288135593220338,0.7644444444444444,118
True,True,False,0.25,5000,(1 3),False,False,True,93.5026138909634,0.9721407624633431,0.9324894514767933,0.9519023689877962,711,0.7854077253218884,0.8097345132743363,0.7973856209150327,226,0.8104265402843602,0.9071618037135278,0.8560700876095119,377,0.6153846153846154,0.8,0.6956521739130435,10,0.9930232558139535,1.0,0.9964994165694282,427,0.9985163204747775,0.9985163204747775,0.9985163204747775,674,0.85,0.6538461538461539,0.7391304347826088,130
True,True,False,0.3,1000,(1 1),False,False,False,94.06273338312174,0.962589928057554,0.9516358463726885,0.9570815450643777,703,0.8458149779735683,0.810126582278481,0.8275862068965517,237,0.8308823529411765,0.901595744680851,0.8647959183673469,376,0.8571428571428571,0.6666666666666666,0.75,9,0.9954954954954955,1.0,0.9977426636568849,442,1.0,1.0,1.0,675,0.7739130434782608,0.6953125,0.7325102880658435,128
True,True,False,0.3,1000,(1 1),True,False,False,93.61463778939508,0.9609984399375975,0.9433384379785605,0.9520865533230294,653,0.8371040723981901,0.7459677419354839,0.7889125799573561,248,0.8165137614678899,0.9175257731958762,0.8640776699029126,388,0.8571428571428571,0.75,0.7999999999999999,8,0.9955947136563876,0.9977924944812362,0.9966923925027563,453,1.0,1.0,1.0,687,0.7476635514018691,0.7017543859649122,0.7239819004524887,114
True,True,False,0.3,1000,(1 1),False,False,True,94.1747572815534,0.9676945668135095,0.9606413994169096,0.964155084125823,686,0.827433628318584,0.7759336099585062,0.8008565310492505,241,0.8529411764705882,0.9157894736842105,0.8832487309644671,380,0.42857142857142855,0.8571428571428571,0.5714285714285714,7,0.9955357142857143,0.9977628635346756,0.9966480446927374,447,0.9984984984984985,0.9984984984984985,0.9984984984984985,666,0.8018018018018018,0.7063492063492064,0.7510548523206751,126
True,True,False,0.3,1000,(1 2),False,False,False,93.27856609410009,0.968562874251497,0.9376811594202898,0.9528718703976436,690,0.8138528138528138,0.7966101694915254,0.8051391862955031,236,0.820627802690583,0.905940594059406,0.8611764705882353,404,0.2777777777777778,0.7142857142857143,0.4,7,0.986013986013986,0.9976415094339622,0.9917936694021102,424,1.0,1.0,1.0,654,0.83,0.6484375,0.7280701754385964,128
True,True,False,0.3,1000,(1 2),True,False,False,93.83868558625839,0.9585714285714285,0.9490806223479491,0.9538024164889836,707,0.834061135371179,0.7764227642276422,0.8042105263157895,246,0.8344988344988346,0.9179487179487179,0.8742368742368744,390,0.5714285714285714,0.6666666666666666,0.6153846153846153,6,0.9930875576036866,0.9976851851851852,0.9953810623556582,432,0.9984871406959153,1.0,0.9992429977289932,660,0.7916666666666666,0.6666666666666666,0.7238095238095237,114
True,True,False,0.3,1000,(1 2),False,False,True,94.77221807318895,0.9673105497771174,0.9475982532751092,0.9573529411764705,687,0.8533333333333334,0.8067226890756303,0.8293736501079914,238,0.8694690265486725,0.9424460431654677,0.9044879171461451,417,0.42857142857142855,0.75,0.5454545454545454,8,0.9862700228832952,0.9976851851851852,0.9919447640966628,432,1.0,1.0,1.0,653,0.8775510204081632,0.7350427350427351,0.8000000000000002,117
True,True,False,0.3,1000,(1 3),False,False,False,94.58551157580284,0.9621542940320232,0.9579710144927536,0.9600580973129992,690,0.8598130841121495,0.7896995708154506,0.8232662192393735,233,0.8725274725274725,0.9232558139534883,0.8971751412429378,430,0.5,1.0,0.6666666666666666,8,0.9908045977011494,0.9976851851851852,0.9942329873125721,432,1.0,0.9984732824427481,0.9992360580595876,655,0.8080808080808081,0.7207207207207207,0.7619047619047618,111
True,True,False,0.3,1000,(1 3),True,False,False,94.0253920836445,0.9571865443425076,0.9484848484848485,0.9528158295281582,660,0.8445378151260504,0.7701149425287356,0.8056112224448897,261,0.8388625592417062,0.9365079365079365,0.8849999999999999,378,0.8333333333333334,0.5,0.625,10,0.9910913140311804,1.0,0.9955257270693512,445,1.0,0.9985163204747775,0.9992576095025985,674,0.8018018018018018,0.717741935483871,0.7574468085106383,124
True,True,False,0.3,1000,(1 3),False,False,True,93.95070948469007,0.9541284403669725,0.9483282674772037,0.951219512195122,658,0.8546255506607929,0.7698412698412699,0.8100208768267224,252,0.8427230046948356,0.9205128205128205,0.8799019607843136,390,0.8,0.8,0.8000000000000002,10,0.9953917050691244,0.9976905311778291,0.9965397923875432,433,0.9985401459854014,0.9985401459854014,0.9985401459854014,685,0.7711864406779662,0.728,0.748971193415638,125
True,True,False,0.3,5000,(1 1),False,False,False,94.24943988050785,0.9617083946980854,0.9409221902017291,0.9512017479970867,694,0.8099547511312217,0.8063063063063063,0.8081264108352144,222,0.8594470046082949,0.9232673267326733,0.8902147971360382,404,0.375,0.5,0.42857142857142855,6,0.9906976744186047,1.0,0.9953271028037384,426,1.0,1.0,1.0,680,0.8446601941747572,0.7131147540983607,0.7733333333333332,122
True,True,False,0.3,5000,(1 1),True,False,False,92.9798356982823,0.9534883720930233,0.9375,0.9454265949269793,656,0.8045977011494253,0.7865168539325843,0.7954545454545455,267,0.8314606741573034,0.893719806763285,0.8614668218859138,414,0.4117647058823529,0.7,0.5185185185185185,10,0.9954648526077098,0.9954648526077098,0.9954648526077098,441,0.9984399375975039,1.0,0.9992193598750976,640,0.8490566037735849,0.703125,0.7692307692307692,128
True,True,False,0.3,5000,(1 1),False,False,True,93.6519790888723,0.9465081723625557,0.9578947368421052,0.9521674140508221,665,0.8486238532110092,0.7283464566929134,0.7838983050847458,254,0.8119047619047619,0.9368131868131868,0.8698979591836734,364,0.5,0.8571428571428571,0.631578947368421,7,0.9893842887473461,1.0,0.9946638207043756,466,1.0,1.0,1.0,694,0.8641975308641975,0.5882352941176471,0.7,119
True,True,False,0.3,5000,(1 2),False,False,False,93.3159073935773,0.9591194968553459,0.9341500765696784,0.9464701318851823,653,0.8209606986899564,0.7401574803149606,0.7784679089026915,254,0.8205689277899344,0.9328358208955224,0.8731082654249126,402,0.8571428571428571,0.75,0.7999999999999999,8,0.9910913140311804,0.9977578475336323,0.994413407821229,446,0.9985228951255539,0.9985228951255539,0.9985228951255539,677,0.8174603174603174,0.7304964539007093,0.7715355805243446,141
True,True,False,0.3,5000,(1 2),True,False,False,93.35324869305451,0.9720176730486009,0.9496402877697842,0.9606986899563319,695,0.8214285714285714,0.7582417582417582,0.7885714285714285,273,0.8349056603773585,0.8805970149253731,0.8571428571428571,402,0.5384615384615384,0.875,0.6666666666666667,8,0.9857142857142858,1.0,0.9928057553956835,414,0.9984709480122325,1.0,0.9992348890589136,653,0.7350427350427351,0.7610619469026548,0.7478260869565218,113
True,True,False,0.3,5000,(1 2),False,False,True,94.06273338312174,0.9587020648967551,0.9461426491994177,0.9523809523809523,687,0.8333333333333334,0.7959183673469388,0.8141962421711901,245,0.8637413394919169,0.9077669902912622,0.885207100591716,412,0.7142857142857143,0.7142857142857143,0.7142857142857143,7,0.9876543209876543,1.0,0.9937888198757764,400,0.9985380116959064,1.0,0.9992684711046086,683,0.8151260504201681,0.751937984496124,0.782258064516129,129
True,True,False,0.3,5000,(1 3),False,False,False,92.9798356982823,0.9603658536585366,0.9251101321585903,0.9424083769633508,681,0.7488584474885844,0.7627906976744186,0.7557603686635944,215,0.8292682926829268,0.918918918918919,0.8717948717948718,407,0.5,0.7,0.5833333333333334,10,0.992822966507177,1.0,0.9963985594237695,415,1.0,0.9985611510791367,0.9992800575953923,695,0.8217821782178217,0.6335877862595419,0.7155172413793104,131
True,True,False,0.3,5000,(1 3),True,False,False,94.13741598207618,0.9680365296803652,0.9478390461997019,0.9578313253012049,671,0.8379629629629629,0.7510373443983402,0.7921225382932165,241,0.8526077097505669,0.9376558603491272,0.8931116389548694,401,0.45454545454545453,0.8333333333333334,0.5882352941176471,6,0.9932584269662922,0.9977426636568849,0.9954954954954955,443,1.0,1.0,1.0,664,0.7804878048780488,0.7441860465116279,0.761904761904762,129
True,True,False,0.3,5000,(1 3),False,False,True,94.73487677371173,0.9601226993865031,0.9542682926829268,0.9571865443425076,656,0.8381742738589212,0.808,0.8228105906313646,250,0.8633093525179856,0.9254498714652957,0.8933002481389578,389,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.9954648526077098,1.0,0.9977272727272727,439,0.9986206896551724,0.9986206896551724,0.9986206896551724,725,0.84375,0.7168141592920354,0.7751196172248803,113
True,True,False,0.35,1000,(1 1),False,False,False,93.95070948469007,0.9707692307692307,0.9575113808801214,0.9640947288006112,659,0.8682170542635659,0.7832167832167832,0.823529411764706,286,0.8279816513761468,0.9209183673469388,0.8719806763285023,392,0.5454545454545454,0.6666666666666666,0.6,9,0.9975429975429976,0.9975429975429976,0.9975429975429976,407,0.998533724340176,1.0,0.9992663242846662,681,0.7804878048780488,0.732824427480916,0.7559055118110236,131
True,True,False,0.35,1000,(1 1),True,False,False,94.06273338312174,0.9706314243759178,0.9389204545454546,0.9545126353790614,704,0.8237885462555066,0.8025751072961373,0.8130434782608696,233,0.8184019370460048,0.9234972677595629,0.8677792041078305,366,0.7,0.5833333333333334,0.6363636363636365,12,0.9821428571428571,1.0,0.9909909909909909,440,1.0,0.9985611510791367,0.9992800575953923,695,0.8617021276595744,0.6923076923076923,0.7677725118483413,117
True,True,False,0.35,1000,(1 1),False,False,True,93.91336818521285,0.9598214285714286,0.956973293768546,0.9583952451708767,674,0.8725868725868726,0.8158844765342961,0.8432835820895523,277,0.8403755868544601,0.910941475826972,0.8742368742368742,393,0.5,0.625,0.5555555555555556,8,0.983451536643026,1.0,0.9916567342073896,416,1.0,1.0,1.0,652,0.816,0.6986301369863014,0.7527675276752767,146
True,True,False,0.35,1000,(1 2),False,False,False,93.98805078416729,0.9604105571847508,0.9383954154727794,0.9492753623188406,698,0.8362068965517241,0.7950819672131147,0.8151260504201681,244,0.8398058252427184,0.9153439153439153,0.8759493670886076,378,0.5714285714285714,0.8888888888888888,0.6956521739130435,9,0.9929411764705882,1.0,0.9964580873671782,422,0.9985507246376811,1.0,0.9992748368382885,689,0.831858407079646,0.7286821705426356,0.7768595041322314,129
True,True,False,0.35,1000,(1 2),True,False,False,94.13741598207618,0.9678832116788321,0.9567099567099567,0.9622641509433961,693,0.808695652173913,0.7237354085603113,0.7638603696098564,257,0.8269230769230769,0.9247311827956989,0.8730964467005077,372,0.6666666666666666,0.5714285714285714,0.6153846153846153,7,0.9909502262443439,1.0,0.9954545454545455,438,1.0,1.0,1.0,694,0.8651685393258427,0.7623762376237624,0.8105263157894738,101
True,True,False,0.35,1000,(1 2),False,False,True,93.83868558625839,0.9603658536585366,0.9487951807228916,0.9545454545454547,664,0.825531914893617,0.7918367346938775,0.8083333333333333,245,0.8258706467661692,0.907103825136612,0.8645833333333334,366,0.5833333333333334,0.875,0.7000000000000001,8,0.9911699779249448,1.0,0.9955654101995565,449,0.9972183588317107,0.9986072423398329,0.9979123173277662,718,0.845360824742268,0.656,0.7387387387387386,125
True,True,False,0.35,1000,(1 3),False,False,False,94.80955937266616,0.9672897196261683,0.9539170506912442,0.9605568445475638,651,0.8652173913043478,0.8189300411522634,0.8414376321353065,243,0.8557919621749409,0.9282051282051282,0.8905289052890529,390,0.5,0.6363636363636364,0.56,11,0.9915254237288136,0.997867803837953,0.9946865037194474,469,1.0,1.0,1.0,671,0.8469387755102041,0.7280701754385965,0.7830188679245284,114
True,True,False,0.35,1000,(1 3),True,False,False,93.68932038834951,0.9583975346687211,0.9438543247344461,0.9510703363914372,659,0.8461538461538461,0.7727272727272727,0.8077753779697625,242,0.824390243902439,0.8894736842105263,0.8556962025316456,380,0.5555555555555556,0.7142857142857143,0.6250000000000001,7,0.9888641425389755,0.9955156950672646,0.9921787709497207,446,0.9985632183908046,1.0,0.9992810927390366,695,0.7933884297520661,0.7741935483870968,0.7836734693877551,124
True,True,False,0.35,1000,(1 3),False,False,True,93.42793129200896,0.9593023255813954,0.944206008583691,0.9516943042537852,699,0.8018433179723502,0.7435897435897436,0.7716186252771619,234,0.8215962441314554,0.8974358974358975,0.857843137254902,390,0.5714285714285714,0.8,0.6666666666666666,10,0.9927360774818402,0.9975669099756691,0.9951456310679612,411,1.0,1.0,1.0,678,0.8214285714285714,0.7301587301587301,0.773109243697479,126
True,True,False,0.35,5000,(1 1),False,False,False,93.05451829723674,0.9586523736600306,0.9385307346326837,0.9484848484848484,667,0.805668016194332,0.7683397683397684,0.7865612648221345,259,0.8203991130820399,0.925,0.8695652173913043,400,0.6,0.5,0.5454545454545454,12,0.9883177570093458,0.9976415094339622,0.9929577464788731,424,1.0,1.0,1.0,665,0.8240740740740741,0.6496350364963503,0.7265306122448979,137
True,True,False,0.35,5000,(1 1),True,False,False,94.39880507841673,0.96274217585693,0.9486049926578561,0.9556213017751479,681,0.8251121076233184,0.7763713080168776,0.8,237,0.8743961352657005,0.9187817258883249,0.896039603960396,394,0.6666666666666666,0.8,0.7272727272727272,5,0.9849462365591398,0.9978213507625272,0.9913419913419913,459,0.9985714285714286,1.0,0.9992852037169406,699,0.735632183908046,0.6956521739130435,0.7150837988826816,92
True,True,False,0.35,5000,(1 1),False,False,True,93.42793129200896,0.9654654654654654,0.9540059347181009,0.9597014925373133,674,0.84,0.7777777777777778,0.8076923076923077,243,0.8216704288939052,0.91,0.8635824436536181,400,0.4,0.6,0.48,10,0.9855769230769231,1.0,0.9927360774818402,410,1.0,0.9985207100591716,0.999259807549963,676,0.8053097345132744,0.65,0.7193675889328063,140
True,True,False,0.35,5000,(1 2),False,False,False,93.91336818521285,0.9673405909797823,0.9467275494672754,0.9569230769230769,657,0.8445378151260504,0.7790697674418605,0.8104838709677419,258,0.8157248157248157,0.9046321525885559,0.8578811369509045,367,0.7142857142857143,0.5555555555555556,0.6250000000000001,9,0.9935622317596566,1.0,0.9967707212055974,463,1.0,1.0,1.0,685,0.7787610619469026,0.7457627118644068,0.7619047619047619,118
True,True,False,0.35,5000,(1 2),True,False,False,92.86781179985063,0.9430656934306569,0.9472140762463344,0.9451353328456474,682,0.7907949790794979,0.73828125,0.7636363636363636,256,0.8269662921348314,0.9177057356608479,0.8699763593380615,401,0.4,0.6666666666666666,0.5,6,0.9810874704491725,1.0,0.9904534606205251,415,0.9985052316890882,1.0,0.9992520568436799,668,0.8850574712643678,0.6015625,0.7162790697674419,128
True,True,False,0.35,5000,(1 2),False,False,True,92.75578790141897,0.9455587392550143,0.9401709401709402,0.9428571428571428,702,0.7773109243697479,0.7613168724279835,0.7692307692307693,243,0.8292682926829268,0.8831168831168831,0.8553459119496856,385,0.5454545454545454,0.5,0.5217391304347826,12,0.9885057471264368,1.0,0.9942196531791908,430,1.0,0.9984251968503937,0.9992119779353822,635,0.8253968253968254,0.7172413793103448,0.7675276752767528,145
True,True,False,0.35,5000,(1 3),False,False,False,93.5026138909634,0.9754335260115607,0.9520451339915373,0.9635974304068522,709,0.7991452991452992,0.7727272727272727,0.7857142857142857,242,0.8571428571428571,0.8962025316455696,0.8762376237623762,395,0.23076923076923078,0.75,0.3529411764705882,4,0.9882075471698113,0.9976190476190476,0.9928909952606635,420,0.9985486211901307,0.9985486211901307,0.9985486211901307,689,0.6666666666666666,0.6422018348623854,0.6542056074766355,109
True,True,False,0.35,5000,(1 3),True,False,False,93.3159073935773,0.9481481481481482,0.9523809523809523,0.9502598366740905,672,0.851063829787234,0.7604562737642585,0.8032128514056225,263,0.8211009174311926,0.9226804123711341,0.8689320388349516,388,0.6,0.6923076923076923,0.6428571428571429,13,0.9856115107913669,0.9975728155339806,0.9915560916767189,412,1.0,0.9984756097560976,0.9992372234935164,656,0.8739495798319328,0.6842105263157895,0.7675276752767528,152
True,True,False,0.35,5000,(1 3),False,False,True,93.42793129200896,0.9685157421289355,0.9444444444444444,0.9563286454478165,684,0.8565217391304348,0.7635658914728682,0.8073770491803279,258,0.776255707762557,0.9214092140921409,0.8426270136307311,369,0.75,0.75,0.75,8,0.9907621247113164,0.9976744186046511,0.9942062572421785,430,1.0,0.9970544918998527,0.9985250737463127,679,0.8421052631578947,0.6956521739130435,0.761904761904762,138
