Lower Case,Remove Stop Words,Stem,Max Features,N-gram Range,TF,TFIDF,alpha, F1score, accu ,Functional-Method Precision,Functional-Method Recall,Functional-Method F1-Score,Functional-Method Support,Functional-Module Precision,Functional-Module Recall,Functional-Module F1-Score,Functional-Module Support,Functional-Inline Precision,Functional-Inline Recall,Functional-Inline F1-Score,Functional-Inline Support,Code Precision,Code Recall,Code F1-Score,Code Support,IDE Precision,IDE Recall,IDE F1-Score,IDE Support,General Precision,General Recall,General F1-Score,General Support,Notice Precision,Notice Recall,Notice F1-Score,Notice Support,ToDo Precision,ToDo Recall,ToDo F1-Score,ToDo-Support
True,False,False,1000,"(1, 2)",True,False,2,73.66108473299195,88.4054168931254,0.8017076921070163,0.9681716732998649,0.8767929654770239,274.7,0.7282706151689954,0.7589192582169659,0.7415442152185999,98.8,0.8941383193815756,0.6445607561679346,0.7479565431067579,154.0,0.0,0.0,0.0,3.3,0.989728494998884,0.9981669901327723,0.9939100528791588,171.7,0.9802342968391743,0.9829753187455232,0.9814247524113057,270.6,0.8027649937841457,0.5984869437264393,0.681912474038529,49.9,0.906523888979183,0.8371846921970768,0.8693457755079809,48.2
True,False,False,1000,"(1, 2)",True,False,1,74.92289723290088,89.32033634349263,0.8389804500920578,0.9586077053826733,0.894499873359446,274.7,0.717272224575469,0.8019346627328569,0.7560180576748838,98.8,0.9164756492479356,0.64693296768825,0.7574046570523845,154.0,0.0,0.0,0.0,3.3,0.9919789480417016,0.9981669901327723,0.9950483973279738,171.7,0.981394830329345,0.9833274314215794,0.9821818351357179,270.6,0.7439956208632635,0.6833745014490491,0.7095256519665488,49.9,0.8931786068769807,0.9068538066338885,0.8991533061151143,48.2
True,False,False,1000,"(1, 2)",True,False,0.5,75.58807323799955,89.65637498780606,0.856401258820829,0.9535992031809115,0.9020785485835097,274.7,0.731411207628913,0.8233393757738335,0.7729407069697631,98.8,0.9251195362010372,0.6390321312681226,0.7548450720062243,154.0,0.0,0.0,0.0,3.3,0.9959815604198059,0.9981669901327723,0.9970645975535419,171.7,0.9836305779832637,0.9852044796871278,0.9842488657815824,270.6,0.6721300276603046,0.7297689340522377,0.6968922628886738,49.9,0.9478965759592792,0.9310027460838823,0.9389758052566692,48.2
True,False,False,1000,"(1, 2)",True,False,0.25,76.22661285610009,89.81504417687474,0.8609705685969333,0.9499363427883389,0.9030023820483158,274.7,0.7383734661530743,0.8291746419733503,0.7794547681865897,98.8,0.9316727790626504,0.6364320751199235,0.7553070655656481,154.0,0.03333333333333333,0.025,0.028571428571428574,3.3,0.9959815604198059,0.9981669901327723,0.9970645975535419,171.7,0.9839928968238434,0.9852044796871278,0.984444064402517,270.6,0.6688844717183382,0.7678616501954765,0.7117660178759225,49.9,0.9363742576016525,0.9416900435872175,0.9385187042840443,48.2
True,False,False,1000,"(1, 2)",True,False,0.1,78.10794629182415,89.936365093301,0.8661297665149338,0.9492050789183889,0.9055111058241355,274.7,0.7434017163505436,0.8287408443470807,0.7816648483378039,98.8,0.9365920226016765,0.6328462012900207,0.7544217819475346,154.0,0.16166666666666668,0.2166666666666667,0.17343434343434344,3.3,0.9959815604198059,0.9981669901327723,0.9970645975535419,171.7,0.9843464402128521,0.9855694431907773,0.9848014041748592,270.6,0.6612903319125208,0.7831742275096945,0.7145093115646735,49.9,0.9252093048285961,0.9501080700052439,0.93722831050904,48.2
True,False,False,1000,"(1, 2)",False,True,2,74.80043489177085,88.71348788271527,0.7966365367548104,0.9681099838618357,0.8738218253886945,274.7,0.7701535733968187,0.7309011401690485,0.7488055978627588,98.8,0.8817593823529928,0.657846829908044,0.7520153708517145,154.0,0.0,0.0,0.0,3.3,0.9942601105042546,0.9993506493506494,0.9967932818557287,171.7,0.980583108067548,0.9829753187455232,0.9816086626532146,270.6,0.8178338600224656,0.6197855385288601,0.701588228268714,49.9,0.9707284253395384,0.8925737817408791,0.9294018244608436,48.2
True,False,False,1000,"(1, 2)",False,True,1,75.80459688094041,89.53507149128308,0.830794652986698,0.9592580399106458,0.8901771614889237,274.7,0.7654500991935268,0.7897734518957024,0.7763920979254959,98.8,0.9061953102088551,0.6506793077397167,0.7562791677855064,154.0,0.0,0.0,0.0,3.3,0.9959815604198059,0.9987256493506493,0.9973447095983599,171.7,0.9809868639204169,0.9837445495147538,0.9821960966378258,270.6,0.7448275077265087,0.7078995742370237,0.7234961820267796,49.9,0.9464920976936941,0.9310924668206619,0.9384823350123416,48.2
True,False,False,1000,"(1, 2)",False,True,0.5,75.81451718779047,89.65639240770936,0.8473678958157571,0.9531453547503069,0.8969082095675459,274.7,0.7666237296844949,0.8027000762528902,0.7826380531173107,98.8,0.9067414118684981,0.6436625522646268,0.7519544691365849,154.0,0.0,0.0,0.0,3.3,0.9959815604198059,0.9987256493506493,0.9973447095983599,171.7,0.9809975079652624,0.9848213379246756,0.9827472564881008,270.6,0.6951793978378991,0.7479757787291998,0.7179701540583426,49.9,0.9283527993611879,0.9437263280574643,0.9355985230569928,48.2
True,False,False,1000,"(1, 2)",False,True,0.25,75.91246522017443,89.6003525788425,0.8526261621577296,0.9528298573156635,0.8997015378361954,274.7,0.769987771509543,0.8042668037220106,0.7851657952671507,98.8,0.9076886397596894,0.6340796477781371,0.7457876421568089,154.0,0.025,0.02,0.022222222222222223,3.3,0.9959773162979149,0.9975176394834216,0.9967367495058241,171.7,0.9809975079652624,0.9848213379246756,0.9827472564881008,270.6,0.6716839682883925,0.7599016235944736,0.7105243771820725,49.9,0.9139058559860669,0.9475361974333714,0.9301116369555802,48.2
True,False,False,1000,"(1, 2)",False,True,0.1,78.47339208534001,89.59102422063356,0.8551341352296552,0.9501935451894005,0.8999085378637156,274.7,0.7675859239424614,0.8016336482948037,0.7825555751492511,98.8,0.9167690602237863,0.6301995782174615,0.7459839990029539,154.0,0.21484848484848484,0.3066666666666667,0.23987012987012987,3.3,0.9959773162979149,0.9975176394834216,0.9967367495058241,171.7,0.980334030463807,0.9852044796871278,0.9826061657198419,270.6,0.6636481665883427,0.7685327766717711,0.7096787592539932,49.9,0.897410670649746,0.9454891485702847,0.9205314504614904,48.2
True,False,False,1000,"(1, 3)",False,False,2,77.39552054319128,88.34010096575946,0.8841131149198522,0.9155804476164642,0.8992245904616454,274.7,0.7008093564045608,0.831821914907097,0.7588483683133462,98.8,0.9464400633463216,0.5801325241141695,0.7185746875980984,154.0,0.27133699633699637,0.3466666666666667,0.27081529581529584,3.3,0.9694697980385175,0.9981669901327723,0.9835536678807546,171.7,0.9848271963694121,0.9769639227341271,0.9807498407192095,270.6,0.5537662174780318,0.8258028102263827,0.6609879249551007,49.9,0.8946687735319184,0.9461408754351084,0.9188872677118527,48.2
True,False,False,1000,"(1, 3)",False,False,1,77.69883070881393,88.55481869364661,0.8895727487005655,0.9149281337333208,0.9016843381690774,274.7,0.6878207152772278,0.8355261221356913,0.7525582670011571,98.8,0.9433349230675677,0.5807188566139005,0.718144319899416,154.0,0.23238095238095235,0.42666666666666664,0.286060606060606,3.3,0.9924827814850804,0.9981669901327723,0.9953049202867298,171.7,0.9860888498965164,0.983649659882494,0.9847247711007643,270.6,0.5597083086320643,0.8198365926903015,0.6632010231413606,49.9,0.8820782241217812,0.950521931147185,0.914228211046004,48.2
True,False,False,1000,"(1, 3)",False,False,0.5,78.17444981347737,88.7135140125702,0.8917266284680953,0.9177810700891127,0.9041704316402406,274.7,0.6865062468186457,0.8335576917015824,0.7510382002397712,98.8,0.9435874538813728,0.5825438195752898,0.7196175509178955,154.0,0.30095238095238097,0.42666666666666664,0.3257520257520258,3.3,0.9948350034135256,0.9981669901327723,0.9964880608882953,171.7,0.9866263268975402,0.988256189041147,0.9872368116479405,270.6,0.5634367765416681,0.8118927836699132,0.6626997752388827,49.9,0.8687177021465942,0.9502227858480398,0.9069531287531362,48.2
True,False,False,1000,"(1, 3)",False,False,0.25,78.9416806166106,88.98427156932425,0.8926550541017033,0.9181157151960306,0.9048352480532952,274.7,0.6893459498616422,0.8325267638665309,0.7524684634397749,98.8,0.9417508431581305,0.5844469888697634,0.7205847244051254,154.0,0.37611111111111106,0.42666666666666664,0.3784126984126984,3.3,0.9953967650981687,0.9981669901327723,0.996771342421577,171.7,0.9856283469208439,0.9974599996859641,0.9913682756026247,270.6,0.5614731951293093,0.8081839924611222,0.6599971628676435,49.9,0.8710422901180292,0.9561159885572801,0.910896534126109,48.2
True,False,False,1000,"(1, 3)",False,False,0.1,79.17317252746417,89.02158500216007,0.8914568311139405,0.9196315997333112,0.9049819413655493,274.7,0.6922409316492315,0.830345057494457,0.7534620790828334,98.8,0.9424078604639273,0.5818502348520612,0.7189437401778432,154.0,0.38166666666666665,0.42666666666666664,0.395981240981241,3.3,0.9953925209762776,0.9975176394834216,0.9964434943738592,171.7,0.9852570577500002,0.9985163377141333,0.9917106377147757,270.6,0.5648923021464575,0.8164226070916341,0.6650455089238856,49.9,0.864133017930247,0.9560297240079192,0.907285159577147,48.2
True,False,False,1000,"(1, 3)",True,False,2,73.77616117846189,88.49885725434451,0.8174406923974731,0.9604127623773439,0.8828237099750229,274.7,0.6904025438059108,0.769859057588094,0.7260768668305945,98.8,0.8973581067917673,0.6513381531541326,0.7536282759265046,154.0,0.0,0.0,0.0,3.3,0.9879989129502263,0.9981669901327723,0.9930334753223796,171.7,0.9828370864609239,0.9825907033609077,0.9825143888601506,270.6,0.7975775308702138,0.6170506426107214,0.6934459362416098,49.9,0.9068860835491218,0.839378301861552,0.8705702411206901,48.2
True,False,False,1000,"(1, 3)",True,False,1,74.53100577467335,89.13360369023232,0.8502310706419933,0.9502263297035656,0.8971478780304547,274.7,0.6868234492911325,0.8238010463421988,0.7478693415231914,98.8,0.915883448803692,0.6411827587720869,0.7531516507570369,154.0,0.0,0.0,0.0,3.3,0.989728494998884,0.9981669901327723,0.9939100528791588,171.7,0.9862028174939171,0.9825907033609077,0.9842175717438778,270.6,0.7202542940770227,0.6782393303273094,0.6960566845466291,49.9,0.886869987800935,0.8953090911867341,0.8901272824935186,48.2
True,False,False,1000,"(1, 3)",True,False,0.5,75.35040345948536,89.39499804897083,0.8634948715789577,0.9454971071540372,0.902392351237004,274.7,0.6948978186556497,0.8331507469756525,0.7563721855213903,98.8,0.9254075786752167,0.6296918331635941,0.7486447652009979,154.0,0.0,0.0,0.0,3.3,0.9925471228553381,0.9981669901327723,0.9953382331419955,171.7,0.9876357725083371,0.9829753187455232,0.9851317636394231,270.6,0.6785370611645344,0.7401744046244999,0.7045620615712936,49.9,0.9387933060410564,0.9333588066899429,0.935590916446724,48.2
True,False,False,1000,"(1, 3)",True,False,0.25,75.96289483102025,89.65634885795116,0.8688365476697303,0.9451170667991411,0.9051087519329342,274.7,0.7093616629790083,0.8384615304124987,0.7669270614931438,98.8,0.9362020781089893,0.6268146923209137,0.7500613648556423,154.0,0.03333333333333333,0.025,0.028571428571428574,3.3,0.9959815604198059,0.9981669901327723,0.9970645975535419,171.7,0.987646793744033,0.9852044796871278,0.9862684860370792,270.6,0.6529763690832985,0.7670228824733692,0.7027659277795462,49.9,0.9339147800493789,0.9478858477830219,0.9402639682583038,48.2
True,False,False,1000,"(1, 3)",True,False,0.1,77.93715528492403,89.74971953955713,0.8720226044843489,0.9440129195856505,0.9062855869912415,274.7,0.7164529266966871,0.8407313018064555,0.7717325779006655,98.8,0.9403719121718573,0.6213553764225914,0.7473316793853066,154.0,0.1716666666666667,0.22166666666666668,0.18008658008658013,3.3,0.9959815604198059,0.9981669901327723,0.9970645975535419,171.7,0.987646793744033,0.9852044796871278,0.9862684860370792,270.6,0.6504012642938534,0.783157662153205,0.7076083345215428,49.9,0.9247401015060588,0.9540781957914074,0.938594580317965,48.2
True,False,False,1000,"(1, 3)",False,True,2,74.77826345496946,89.06826163301142,0.8180929212975212,0.9622474074920918,0.8840441520256096,274.7,0.735032939109652,0.759253939298875,0.7455353850002451,98.8,0.8830836315308798,0.6648750149789667,0.7573771243427344,154.0,0.0,0.0,0.0,3.3,0.9942635104770549,0.9993506493506494,0.9967932919436248,171.7,0.9843439938460958,0.9825907033609077,0.9832819565103226,270.6,0.8094817616625363,0.6471185374544464,0.716880598697609,49.9,0.8981228141497978,0.9002472510660702,0.8983485678774119,48.2
True,False,False,1000,"(1, 3)",False,True,1,75.53104195827822,89.3670391041989,0.8458195015015907,0.9513492720573753,0.8952059932140575,274.7,0.726469835774389,0.7953626829810324,0.7575232782071406,98.8,0.8923730299523627,0.6480182171980503,0.7498838897532126,154.0,0.0,0.0,0.0,3.3,0.9953967650981687,0.9993506493506494,0.9973649340902193,171.7,0.9839893929309967,0.9825907033609077,0.9831068482444593,270.6,0.7258399711953811,0.7171066744562176,0.7174754110553312,49.9,0.9496144428960737,0.9354068986178363,0.9419230020978375,48.2
True,False,False,1000,"(1, 3)",False,True,0.5,75.50783262973445,89.42305280321085,0.8577508870897645,0.9455939961633018,0.8992720850941595,274.7,0.7273317613455583,0.809330863909629,0.7644437530825997,98.8,0.9044936544248647,0.6371012763341406,0.7469531236210916,154.0,0.0,0.0,0.0,3.3,0.9959815604198059,0.9987256493506493,0.9973447095983599,171.7,0.9839939411120238,0.9833599341301384,0.983498944873207,270.6,0.6813910467301021,0.7519192399737135,0.7120739331209602,49.9,0.9276318641957676,0.9478858477830217,0.9370400609883787,48.2
True,False,False,1000,"(1, 3)",False,True,0.25,75.33737370634152,89.34837367782936,0.8614028880553762,0.9426758748202175,0.8999616589587884,274.7,0.7319326110206077,0.8065092433998757,0.7657732696070911,98.8,0.9079144996242556,0.6318144507838948,0.7444272942868093,154.0,0.0,0.0,0.0,3.3,0.9959773162979149,0.9975176394834216,0.9967367495058241,171.7,0.9843588951187326,0.983724897633788,0.9838626509682926,270.6,0.6573741424856143,0.7699661242225366,0.7061107553910777,49.9,0.9088113213662851,0.9539179393811512,0.9301175177894379,48.2
True,False,False,1000,"(1, 3)",False,True,0.1,77.6606896920895,89.46035752609502,0.8635936939869111,0.943012176631469,0.9012999999826453,274.7,0.7348625294347035,0.8054127569602498,0.7669815145101249,98.8,0.9122943477661979,0.6277088698763137,0.7431354546877866,154.0,0.17484848484848484,0.22166666666666668,0.18113275613275615,3.3,0.9959773162979149,0.9975176394834216,0.9967367495058241,171.7,0.984340222650307,0.9844367225400603,0.9842316660152541,270.6,0.6628758721152613,0.779189578923659,0.7138283709150445,49.9,0.8962524263564774,0.9579243496375612,0.9255086636177255,48.2
True,False,False,5000,"(1, 1)",False,False,2,78.58836189552244,89.26427038477085,0.8390314728113907,0.9624243756202328,0.8964025583326128,274.7,0.8150652312470648,0.7301693743002887,0.7693007773685707,98.8,0.9317673425475721,0.6398884823602489,0.757651280930532,154.0,0.5,0.21833333333333332,0.2983333333333333,3.3,0.9388383145156329,0.9981669901327723,0.9675528244033773,171.7,0.9904184596938623,0.9859629077860296,0.9881541705983515,270.6,0.6086154645470037,0.8045121584318036,0.6909676707570428,49.9,0.9697266288767745,0.8738411778682685,0.9187063359179751,48.2
